freq	iccs	leg_stat	sex	unit	geo	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A	ICCS0101	PER_VICT	T	P_HTHAB	Norway	0.72	0.6	0.6	2.26	0.54	0.91	0.57	0.46	0.52	0.53	0.47	0.53	0.58	0.54	0.55	0.73
A	ICCS0101	PER_VICT	T	P_HTHAB	Poland	1.07	1.11	1.01	1.02	0.86	0.8	0.75	0.78	0.68	0.76	0.72	0.67	0.7	0.72	0.72	0.85
A	ICCS0101	PER_VICT	T	P_HTHAB	Portugal												0.71	0.79	0.8	0.72	
A	ICCS0101	PER_VICT	T	P_HTHAB	Romania										1.3	1.28	1.26	1.45	1.27	1.3	1.11
A	ICCS0101	PER_VICT	T	P_HTHAB	Serbia	1.9	2.1	1.78	1.86	1.54	1.98	1.68	1.46	1.74	1.34	1.5	1.26	1.21	1.12	1.09	1.34
A	ICCS0101	PER_VICT	T	P_HTHAB	Sweden				0.86	0.72	0.91	0.9	1.15	1.08	1.13	1.07	1.09	1.2	1.09	1.11	1.15
A	ICCS0101	PER_VICT	T	P_HTHAB	Slovenia	0.5	0.64	0.73	0.78	0.68	0.58	0.78	0.97	0.48	0.92	0.44	0.67	0.52	0.43	0.62	0.57
A	ICCS0101	PER_VICT	T	P_HTHAB	Slovakia		1.41	1.52	1.63	1.15	1.31	1.33	0.89	1.11	1.47	1.23	1.39	1.15	1.01	0.77	1.14
A	ICCS0101	PER_VICT	T	P_HTHAB	Turkey		5.16	4.22	4.15	4.3			2.88	3.43	3.18	2.67	2.49	2.58	2.59	2.69	3.3
A	ICCS0101	PER_VICT	T	P_HTHAB	England and Wales	1.17	1.08	1.14	0.94	0.97	0.92	0.99	0.95	1.16	1.2	1.14					
A	ICCS0101	PER_VICT	T	P_HTHAB	Scotland	1.87	1.63	1.91	1.76	1.19	1.17	1.16	1.1	1.21	1.09						
A	ICCS0101	PER_VICT	T	P_HTHAB	Northern Ireland	1.36	1.62	1.28	1.27	1.15	1.09	0.93	1.25	0.97	1.29						
A	ICCS0101	PER_VICT	T	P_HTHAB	Kosovo	5.25	3.35	4.8	3.46					1.64		2.45	1.34	2.08			
A	ICCS03011	PER_CNV	F	NR	Albania		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
A	ICCS03011	PER_CNV	F	NR	Austria	0.0	2.0	6.0	3.0	1.0	9.0	2.0	2.0	2.0	1.0	1.0	5.0	2.0	5.0	6.0	5.0
A	ICCS03011	PER_CNV	F	NR	Bosnia and Herzegovina				0.0	1.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0
A	ICCS03011	PER_CNV	F	NR	Belgium			10.0	9.0	6.0	7.0	13.0	4.0	5.0	6.0	4.0	13.0	5.0			
A	ICCS03011	PER_CNV	F	NR	Bulgaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	NR	Switzerland	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
A	ICCS03011	PER_CNV	F	NR	Cyprus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
A	ICCS03011	PER_CNV	F	NR	Czechia	1.0	2.0	1.0	3.0	9.0	14.0	12.0	7.0	16.0	11.0	15.0	13.0	10.0	20.0	18.0	17.0
A	ICCS03011	PER_CNV	F	NR	Germany	5.0	12.0	9.0	8.0	3.0	6.0	6.0	4.0	2.0	14.0	17.0	23.0	16.0	23.0	17.0	22.0
A	ICCS03011	PER_CNV	F	NR	Denmark	1.0	1.0	1.0	5.0	9.0	5.0	6.0	6.0	5.0	4.0	5.0	6.0	7.0	1.0	14.0	5.0
A	ICCS03011	PER_CNV	F	NR	Estonia			0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
A	ICCS03011	PER_CNV	F	NR	Greece															1.0	0.0
A	ICCS03011	PER_CNV	F	NR	Spain							0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
A	ICCS03011	PER_CNV	F	NR	Finland	2.0	1.0	0.0	1.0	3.0	1.0	3.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	2.0	2.0
A	ICCS03011	PER_CNV	F	NR	France	17.0	21.0	10.0	17.0	25.0	17.0	8.0	15.0	8.0	7.0	14.0	12.0	17.0	11.0	16.0	18.0
A	ICCS03011	PER_CNV	F	NR	Croatia	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0
A	ICCS03011	PER_CNV	F	NR	Hungary	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	5.0	5.0	6.0	4.0	4.0	3.0	7.0	9.0
A	ICCS03011	PER_CNV	F	NR	Iceland						0.0					0.0				0.0	0.0
A	ICCS03011	PER_CNV	F	NR	Italy	16.0	30.0	21.0	19.0	13.0	13.0	24.0	7.0								
A	ICCS03011	PER_CNV	F	NR	Lithuania	1.0	1.0	2.0	2.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	NR	Luxembourg									0.0		0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	NR	Latvia	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	1.0	0.0
A	ICCS03011	PER_CNV	F	NR	Montenegro		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	NR	North Macedonia														0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	NR	Malta								0.0			0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	NR	Netherlands	1.0	2.0	0.0	0.0	0.0	3.0	3.0	7.0	4.0	0.0	2.0	2.0	1.0	2.0	3.0	3.0
A	ICCS03011	PER_CNV	F	NR	Norway	4.0	0.0	0.0	3.0	4.0	1.0	2.0	7.0		5.0	1.0	4.0	4.0	0.0	3.0	2.0
A	ICCS03011	PER_CNV	F	NR	Poland	6.0	12.0	8.0	12.0	12.0	3.0	3.0	1.0	0.0	2.0	2.0	0.0	0.0			
A	ICCS03011	PER_CNV	F	NR	Portugal					1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0
A	ICCS03011	PER_CNV	F	NR	Romania	0.0	2.0	4.0	2.0	5.0	12.0	7.0	6.0		5.0	12.0	55.0	41.0	41.0	36.0	39.0
A	ICCS03011	PER_CNV	F	NR	Serbia	0.0	1.0	0.0	0.0	0.0	3.0	1.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0
A	ICCS03011	PER_CNV	F	NR	Sweden	1.0	3.0	2.0	6.0	1.0	2.0	0.0	3.0	2.0	1.0	3.0	3.0	3.0	4.0	5.0	8.0
A	ICCS03011	PER_CNV	F	NR	Slovenia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	NR	Slovakia	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
A	ICCS03011	PER_CNV	F	NR	Turkey		81.0	151.0	153.0	182.0	90.0	108.0	117.0	66.0	42.0	48.0	62.0	37.0	68.0	80.0	43.0
A	ICCS03011	PER_CNV	F	NR	England and Wales	1.0	2.0	3.0	5.0	11.0	10.0	6.0	13.0	10.0							
A	ICCS03011	PER_CNV	F	NR	Scotland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0						
A	ICCS03011	PER_CNV	F	NR	Northern Ireland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0					
A	ICCS03011	PER_CNV	F	NR	Kosovo						0.0	2.0	0.0	0.0	0.0	0.0	0.0				
A	ICCS03011	PER_CNV	F	P_HTHAB	Albania		0.0		0.0			0.07	0.07	0.0	0.07	0.0	0.0	0.0	0.0	0.07	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Austria	0.0	0.05	0.14	0.07	0.02	0.21	0.05	0.05	0.05	0.02	0.02	0.11	0.04	0.11	0.13	0.11
A	ICCS03011	PER_CNV	F	P_HTHAB	Bosnia and Herzegovina				0.0	0.05											
A	ICCS03011	PER_CNV	F	P_HTHAB	Belgium			0.18	0.16	0.11	0.12	0.23	0.07	0.09	0.1	0.07	0.22	0.09			
A	ICCS03011	PER_CNV	F	P_HTHAB	Bulgaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Switzerland	0.0	0.05	0.03	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.02	0.0	0.0	0.02	0.0	0.02
A	ICCS03011	PER_CNV	F	P_HTHAB	Cyprus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	
A	ICCS03011	PER_CNV	F	P_HTHAB	Czechia	0.02	0.04	0.02	0.06	0.17	0.26	0.22	0.13	0.3	0.2	0.28	0.24	0.18	0.37	0.34	0.31
A	ICCS03011	PER_CNV	F	P_HTHAB	Germany	0.01	0.03	0.02	0.02	0.01	0.01	0.01	0.01	0.0	0.03	0.04	0.05	0.04	0.05	0.04	0.05
A	ICCS03011	PER_CNV	F	P_HTHAB	Denmark	0.04	0.04	0.04	0.18	0.32	0.18	0.21	0.21	0.17	0.14	0.17	0.21	0.24	0.03	0.47	0.17
A	ICCS03011	PER_CNV	F	P_HTHAB	Estonia			0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.14	0.0	0.14	0.0	0.14	
A	ICCS03011	PER_CNV	F	P_HTHAB	Greece															0.02	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Spain							0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	European Union - Aggregate								0.03	0.03	0.03	0.05	0.07	0.06	0.07	0.09	0.08
A	ICCS03011	PER_CNV	F	P_HTHAB	Finland	0.07	0.04	0.0	0.04	0.11	0.04	0.11	0.07	0.04	0.07	0.04	0.0	0.07	0.0	0.07	0.07
A	ICCS03011	PER_CNV	F	P_HTHAB	France	0.05	0.06	0.03	0.05	0.07	0.05	0.02	0.04	0.02	0.02	0.04	0.03	0.05	0.03	0.05	0.05
A	ICCS03011	PER_CNV	F	P_HTHAB	Croatia	0.0	0.13	0.0	0.0	0.05	0.0	0.05	0.0	0.0	0.0	0.0	0.05	0.1	0.0	0.1	0.05
A	ICCS03011	PER_CNV	F	P_HTHAB	Hungary	0.0	0.0	0.0	0.04	0.0	0.02	0.0	0.04	0.1	0.1	0.12	0.08	0.08	0.06	0.14	0.18
A	ICCS03011	PER_CNV	F	P_HTHAB	Iceland						0.0					0.0				0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Italy	0.05	0.1	0.07	0.06	0.04	0.04	0.08	0.02								
A	ICCS03011	PER_CNV	F	P_HTHAB	Lithuania	0.06	0.06	0.12	0.12	0.06	0.12	0.0	0.06	0.0	0.07	0.07	0.07	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Luxembourg									0.0		0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Latvia	0.08	0.0	0.09	0.09	0.0	0.0	0.09	0.09	0.0	0.09	0.19	0.19	0.1	0.0	0.1	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Montenegro		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	North Macedonia														0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Malta								0.0			0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Netherlands	0.01	0.02	0.0	0.0	0.0	0.04	0.04	0.08	0.05	0.0	0.02	0.02	0.01	0.02	0.03	0.03
A	ICCS03011	PER_CNV	F	P_HTHAB	Norway	0.08	0.0	0.0	0.06	0.08	0.04	0.08	0.27		0.19	0.04	0.15	0.15	0.0	0.11	0.07
A	ICCS03011	PER_CNV	F	P_HTHAB	Poland	0.03	0.06	0.04	0.06	0.06	0.02	0.02	0.01	0.0	0.01	0.01	0.0	0.0			
A	ICCS03011	PER_CNV	F	P_HTHAB	Portugal					0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.0	0.0	0.04	0.02	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Romania	0.0	0.02	0.04	0.02	0.05	0.12	0.07	0.06		0.05	0.12	0.55	0.42	0.42	0.37	0.4
A	ICCS03011	PER_CNV	F	P_HTHAB	Serbia	0.0	0.01	0.0	0.0	0.0	0.08	0.03	0.08	0.0	0.03	0.0	0.03	0.03	0.0	0.0	0.06
A	ICCS03011	PER_CNV	F	P_HTHAB	Sweden	0.02	0.06	0.04	0.13	0.02	0.04	0.0	0.06	0.04	0.02	0.06	0.06	0.06	0.08	0.1	0.15
A	ICCS03011	PER_CNV	F	P_HTHAB	Slovenia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A	ICCS03011	PER_CNV	F	P_HTHAB	Slovakia	0.0	0.04	0.0	0.0	0.04	0.04	0.04	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.04
A	ICCS03011	PER_CNV	F	P_HTHAB	Turkey		0.23	0.42	0.42	0.49	0.24	0.28	0.3	0.17	0.11	0.12	0.15	0.09	0.16	0.19	0.1
A	ICCS03011	PER_CNV	F	P_HTHAB	England and Wales	0.0	0.01	0.01	0.02	0.04	0.03	0.02	0.04	0.03							
A	ICCS03011	PER_CNV	F	P_HTHAB	Scotland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0						
A	ICCS03011	PER_CNV	F	P_HTHAB	Northern Ireland	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0							
A	ICCS03011	PER_CNV	F	P_HTHAB	Kosovo									0.0		0.0	0.0				
A	ICCS03011	PER_CNV	M	NR	Albania		14.0	16.0	8.0	4.0	19.0	26.0	33.0	30.0	26.0	20.0	19.0	37.0	36.0	35.0	21.0
A	ICCS03011	PER_CNV	M	NR	Austria	86.0	111.0	203.0	185.0	170.0	190.0	185.0	175.0	186.0	194.0	281.0	262.0	272.0	304.0	344.0	364.0
A	ICCS03011	PER_CNV	M	NR	Bosnia and Herzegovina				46.0	42.0	39.0	47.0	43.0	55.0	31.0	28.0	46.0	30.0	39.0	47.0	29.0
A	ICCS03011	PER_CNV	M	NR	Belgium			583.0	580.0	520.0	473.0	461.0	384.0	330.0	321.0	345.0	374.0	337.0			
A	ICCS03011	PER_CNV	M	NR	Bulgaria	193.0	173.0	149.0	87.0	99.0	101.0	87.0	51.0	61.0	47.0	65.0	40.0	51.0	44.0	28.0	28.0
A	ICCS03011	PER_CNV	M	NR	Switzerland	159.0	133.0	151.0	98.0	125.0	121.0	119.0	114.0	123.0	115.0	104.0	91.0	123.0	135.0	101.0	81.0
A	ICCS03011	PER_CNV	M	NR	Cyprus	6.0	9.0	15.0	13.0	15.0	10.0	9.0	9.0	19.0	10.0	10.0	4.0	20.0	7.0	19.0	
A	ICCS03011	PER_CNV	M	NR	Czechia	153.0	167.0	173.0	178.0	429.0	464.0	457.0	474.0	543.0	522.0	530.0	563.0	452.0	553.0	563.0	606.0
A	ICCS03011	PER_CNV	M	NR	Germany	1063.0	916.0	850.0	739.0	668.0	591.0	560.0	564.0	526.0	1079.0	1122.0	1175.0	1258.0	1308.0	1110.0	1180.0
A	ICCS03011	PER_CNV	M	NR	Denmark	202.0	250.0	228.0	205.0	225.0	207.0	182.0	197.0	226.0	223.0	211.0	251.0	269.0	260.0	234.0	258.0
A	ICCS03011	PER_CNV	M	NR	Estonia			35.0	18.0	29.0	33.0	22.0	46.0	33.0	27.0	39.0	44.0	46.0	40.0	27.0	
A	ICCS03011	PER_CNV	M	NR	Greece															130.0	104.0
A	ICCS03011	PER_CNV	M	NR	Spain							64.0	40.0	52.0	25.0	34.0	39.0	43.0	45.0	49.0	33.0
A	ICCS03011	PER_CNV	M	NR	Finland	108.0	118.0	95.0	128.0	188.0	147.0	145.0	160.0	204.0	183.0	180.0	187.0	166.0	198.0	218.0	292.0
A	ICCS03011	PER_CNV	M	NR	France	1479.0	1398.0	1351.0	1241.0	1270.0	1205.0	1090.0	1024.0	1042.0	1055.0	991.0	1100.0	835.0	1414.0	1234.0	1322.0
A	ICCS03011	PER_CNV	M	NR	Croatia	78.0	91.0	74.0	54.0	47.0	47.0	53.0	35.0	86.0	86.0	85.0	81.0	85.0	81.0	109.0	74.0
A	ICCS03011	PER_CNV	M	NR	Hungary	79.0	95.0	99.0	77.0	84.0	174.0	93.0	152.0	223.0	218.0	240.0	229.0	211.0	222.0	261.0	287.0
A	ICCS03011	PER_CNV	M	NR	Iceland						18.0					12.0				17.0	13.0
A	ICCS03011	PER_CNV	M	NR	Italy	1343.0	2072.0	1519.0	1497.0	1488.0	1488.0	1558.0	1318.0								
A	ICCS03011	PER_CNV	M	NR	Lithuania	104.0	95.0	120.0	139.0	105.0	80.0	83.0	99.0	79.0	77.0	59.0	50.0	48.0	45.0	36.0	46.0
A	ICCS03011	PER_CNV	M	NR	Luxembourg									15.0		12.0	18.0	16.0	16.0	16.0	21.0
A	ICCS03011	PER_CNV	M	NR	Latvia	94.0	70.0	40.0	50.0	51.0	34.0	54.0	41.0	52.0	60.0	51.0	55.0	55.0	45.0	59.0	61.0
A	ICCS03011	PER_CNV	M	NR	Montenegro		9.0	2.0	7.0	3.0	7.0	7.0	3.0	7.0	5.0	2.0	10.0	3.0	1.0	1.0	4.0
A	ICCS03011	PER_CNV	M	NR	North Macedonia	35.0	22.0	12.0	22.0	13.0	23.0	16.0							15.0	11.0	6.0
A	ICCS03011	PER_CNV	M	NR	Malta								0.0			8.0	8.0	8.0	12.0	6.0	4.0
A	ICCS03011	PER_CNV	M	NR	Netherlands	178.0	142.0	136.0	107.0	117.0	297.0	264.0	271.0	264.0	266.0	296.0	275.0	261.0	353.0	346.0	359.0
A	ICCS03011	PER_CNV	M	NR	Norway	189.0	161.0	237.0	178.0	214.0	216.0	198.0	173.0		207.0	213.0	238.0	265.0	267.0	242.0	208.0
A	ICCS03011	PER_CNV	M	NR	Poland	930.0	886.0	818.0	724.0	763.0	429.0	413.0	394.0	409.0	400.0	374.0	439.0	351.0			
A	ICCS03011	PER_CNV	M	NR	Portugal	90.0	54.0	75.0	88.0	87.0	78.0	75.0	88.0	106.0	76.0	75.0	88.0	91.0	96.0	99.0	103.0
A	ICCS03011	PER_CNV	M	NR	Romania	416.0	385.0	459.0	481.0	417.0	356.0	417.0	399.0		286.0	420.0	377.0	365.0	252.0	228.0	192.0
A	ICCS03011	PER_CNV	M	NR	Serbia	149.0	139.0	96.0	109.0	122.0	139.0	146.0	77.0	91.0	69.0	66.0	56.0	60.0	46.0	43.0	51.0
A	ICCS03011	PER_CNV	M	NR	Sweden	419.0	407.0	349.0	322.0	319.0	309.0	320.0	288.0	284.0	287.0	375.0	473.0	523.0	561.0	497.0	569.0
A	ICCS03011	PER_CNV	M	NR	Slovenia	21.0	21.0	16.0	15.0	23.0	24.0	13.0	19.0	10.0	13.0	10.0	12.0	5.0	15.0	7.0	12.0
A	ICCS03011	PER_CNV	M	NR	Slovakia	43.0	36.0	36.0	31.0	45.0	34.0	31.0	32.0	35.0	25.0	44.0	40.0	41.0	27.0	48.0	40.0
A	ICCS03011	PER_CNV	M	NR	Turkey		3146.0	3447.0	4165.0	6714.0	4273.0	4761.0	4601.0	2804.0	2617.0	2624.0	2755.0	2218.0	2897.0	2895.0	2823.0
A	ICCS03011	PER_CNV	M	NR	England and Wales	921.0	995.0	1055.0	1148.0	1134.0	2583.0	2790.0	3187.0	3496.0							
A	ICCS03011	PER_CNV	M	NR	Scotland	28.0	45.0	22.0	36.0	64.0	84.0	116.0	91.0	90.0	101.0						
A	ICCS03011	PER_CNV	M	NR	Northern Ireland	15.0	17.0	13.0	7.0	20.0	14.0	28.0	12.0	16.0	16.0	9.0					
A	ICCS03011	PER_CNV	M	NR	Kosovo	12.0	22.0	19.0	19.0	11.0	10.0	13.0	11.0	13.0	14.0	4.0	25.0				
A	ICCS03011	PER_CNV	M	P_HTHAB	Albania		0.88		0.56			1.78	2.26	2.06	1.79	1.39	1.33	2.6	2.55	2.52	1.54
A	ICCS03011	PER_CNV	M	P_HTHAB	Austria	2.13	2.74	4.99	4.54	4.15	4.61	4.45	4.17	4.36	4.5	6.48	6.01	6.21	6.91	7.77	8.12
A	ICCS03011	PER_CNV	M	P_HTHAB	Bosnia and Herzegovina				2.45	2.24											
A	ICCS03011	PER_CNV	M	P_HTHAB	Belgium			10.97	10.74	9.54	8.62	8.39	6.95	5.93	5.74	6.15	6.63	5.93			
A	ICCS03011	PER_CNV	M	P_HTHAB	Bulgaria	5.27	4.76	4.12	2.42	2.78	2.85	2.47	1.46	1.75	1.36	1.9	1.18	1.51	1.31	0.85	0.9
A	ICCS03011	PER_CNV	M	P_HTHAB	Switzerland	4.27	3.51	3.94	2.53	3.19	3.05	2.96	2.8	2.98	2.76	2.47	2.15	2.88	3.14	2.33	1.85
A	ICCS03011	PER_CNV	M	P_HTHAB	Cyprus	1.58	2.31	3.75	3.18	3.58	2.38	2.16	2.19	4.6	2.4	2.37	0.93	4.6	1.6	4.31	
A	ICCS03011	PER_CNV	M	P_HTHAB	Czechia	3.02	3.26	3.37	3.46	8.32	8.98	8.85	9.16	10.46	10.04	10.15	10.74	8.57	10.48	10.86	11.42
A	ICCS03011	PER_CNV	M	P_HTHAB	Germany	2.64	2.28	2.12	1.89	1.7	1.5	1.42	1.42	1.3	2.65	2.75	2.87	3.07	3.19	2.7	2.88
A	ICCS03011	PER_CNV	M	P_HTHAB	Denmark	7.45	9.15	8.31	7.44	8.13	7.45	6.52	7.01	7.96	7.8	7.34	8.69	9.29	8.95	8.01	8.75
A	ICCS03011	PER_CNV	M	P_HTHAB	Estonia			5.64	2.9	4.69	5.36	3.58	7.48	5.35	4.37	6.28	7.03	7.31	6.34	4.26	
A	ICCS03011	PER_CNV	M	P_HTHAB	Greece															2.54	2.04
A	ICCS03011	PER_CNV	M	P_HTHAB	Spain							0.28	0.18	0.23	0.11	0.15	0.17	0.19	0.19	0.21	0.14
A	ICCS03011	PER_CNV	M	P_HTHAB	European Union - Aggregate								3.0	2.81	3.05	3.24	3.41	3.19	3.78	3.4	3.65
A	ICCS03011	PER_CNV	M	P_HTHAB	Finland	4.16	4.52	3.62	4.85	7.09	5.51	5.41	5.94	7.55	6.75	6.62	6.87	6.08	7.24	7.95	10.6
A	ICCS03011	PER_CNV	M	P_HTHAB	France	4.77	4.49	4.32	3.94	4.02	3.79	3.4	3.18	3.23	3.26	3.06	3.39	2.56	4.31	3.74	4.0
A	ICCS03011	PER_CNV	M	P_HTHAB	Croatia	3.76	4.38	3.57	2.61	2.28	2.29	2.59	1.72	4.25	4.29	4.29	4.11	4.31	4.12	5.85	3.97
A	ICCS03011	PER_CNV	M	P_HTHAB	Hungary	1.66	1.99	2.08	1.62	1.78	3.69	1.98	3.24	4.76	4.66	5.14	4.9	4.51	4.76	5.62	6.21
A	ICCS03011	PER_CNV	M	P_HTHAB	Iceland						11.15					6.76				8.8	6.5
A	ICCS03011	PER_CNV	M	P_HTHAB	Italy	4.73	7.25	5.3	5.21	5.18	5.15	5.28	4.47								
A	ICCS03011	PER_CNV	M	P_HTHAB	Lithuania	6.99	6.45	8.27	9.88	7.59	5.84	6.12	7.35	5.94	5.87	4.55	3.86	3.68	3.43	2.76	3.44
A	ICCS03011	PER_CNV	M	P_HTHAB	Luxembourg									5.19		3.97	5.83	5.08	5.01	4.92	6.32
A	ICCS03011	PER_CNV	M	P_HTHAB	Latvia	9.33	7.05	4.12	5.27	5.46	3.67	5.89	4.5	5.75	6.7	5.73	6.22	6.24	5.14	6.79	6.99
A	ICCS03011	PER_CNV	M	P_HTHAB	Montenegro		2.96	0.66	2.29	0.98	2.28	2.28	0.98	2.27	1.62	0.65	3.25	0.98	0.33	0.33	1.31
A	ICCS03011	PER_CNV	M	P_HTHAB	North Macedonia	3.41	2.14	1.17	2.13	1.26	2.23	1.55							1.45	1.21	0.66
A	ICCS03011	PER_CNV	M	P_HTHAB	Malta								0.0			3.33	3.18	3.01	4.5	2.22	1.4
A	ICCS03011	PER_CNV	M	P_HTHAB	Netherlands	2.19	1.74	1.66	1.3	1.41	3.58	3.17	3.24	3.14	3.14	3.47	3.2	3.02	4.06	3.96	4.06
A	ICCS03011	PER_CNV	M	P_HTHAB	Norway	3.99	3.35	4.88	3.62	4.29	8.52	7.71	6.66		7.81	7.98	8.86	9.79	9.82	8.84	7.52
A	ICCS03011	PER_CNV	M	P_HTHAB	Poland	5.05	4.81	4.44	3.93	4.14	2.33	2.24	2.14	2.23	2.18	2.03	2.39	1.91			
A	ICCS03011	PER_CNV	M	P_HTHAB	Portugal	1.78	1.07	1.48	1.74	1.73	1.56	1.51	1.79	2.16	1.56	1.54	1.81	1.85	1.94	1.99	2.05
A	ICCS03011	PER_CNV	M	P_HTHAB	Romania	4.14	3.87	4.39	4.61	4.27	3.65	4.28	4.11		2.98	4.4	3.97	3.86	2.68	2.47	2.07
A	ICCS03011	PER_CNV	M	P_HTHAB	Serbia	2.02	1.9	1.31	1.5	1.69	3.97	4.2	2.22	2.64	2.01	1.94	1.65	1.78	1.37	1.3	1.58
A	ICCS03011	PER_CNV	M	P_HTHAB	Sweden	9.18	8.84	7.51	6.87	6.75	6.48	6.65	5.91	5.76	5.72	7.38	9.2	10.07	10.74	9.45	10.74
A	ICCS03011	PER_CNV	M	P_HTHAB	Slovenia	2.13	2.09	1.58	1.48	2.26	2.36	1.27	1.86	0.98	1.27	0.97	1.16	0.48	1.42	0.66	1.13
A	ICCS03011	PER_CNV	M	P_HTHAB	Slovakia	1.65	1.37	1.37	1.18	1.71	1.29	1.17	1.21	1.32	0.94	1.66	1.5	1.54	1.01	1.81	1.51
A	ICCS03011	PER_CNV	M	P_HTHAB	Turkey		8.76	9.45	11.24	17.89	11.26	12.37	11.8	7.1	6.54	6.47	6.7	5.32	6.91	6.82	6.61
A	ICCS03011	PER_CNV	M	P_HTHAB	England and Wales	3.44	3.68	3.87	4.17	4.09	9.24	9.9	11.21	12.18							
A	ICCS03011	PER_CNV	M	P_HTHAB	Scotland	1.12	1.78	0.87	1.41	2.49	3.25	4.48	3.5	3.44	3.83						
A	ICCS03011	PER_CNV	M	P_HTHAB	Northern Ireland	1.73	1.94	1.47	0.79	2.24	1.56	3.11	1.76	1.21							
A	ICCS03011	PER_CNV	M	P_HTHAB	Kosovo	1.1	2.0	1.7	2.1					1.47		0.45	2.82				
A	ICCS03011	PER_CNV	T	NR	Albania	27.0	14.0	16.0	8.0	4.0	19.0	27.0	34.0	30.0	27.0	20.0	19.0	37.0	36.0	36.0	21.0
